Seed,Total Nodes,Neighbor %,Bizantine %,Protocol,Time,Infected Nodes,Total Messages
420,100,0.1,0.2,AntiEntropy,7.023,100.0,857
42,100,0.1,0.3,AntiEntropy,8.025,100.0,1053
70,100,0.1,0.3,AntiEntropy,6.02,100.0,645
420,100,0.1,0.3,AntiEntropy,5.518,100.0,563
42,100,0.1,0.4,AntiEntropy,5.016,100.0,441
70,100,0.1,0.4,AntiEntropy,6.521,100.0,733
420,100,0.1,0.4,AntiEntropy,7.023,100.0,860
42,100,0.15,0.1,AntiEntropy,4.514,100.0,412
70,100,0.15,0.1,AntiEntropy,6.02,100.0,745
420,100,0.15,0.1,AntiEntropy,5.016,100.0,471
42,100,0.15,0.2,AntiEntropy,5.016,100.0,522
70,100,0.15,0.2,AntiEntropy,5.517,100.0,634
420,100,0.15,0.2,AntiEntropy,6.02,100.0,708
42,100,0.15,0.3,AntiEntropy,6.521,100.0,702
70,100,0.15,0.3,AntiEntropy,6.02,100.0,702
420,100,0.15,0.3,AntiEntropy,6.521,100.0,700
42,100,0.15,0.4,AntiEntropy,5.517,100.0,617
70,100,0.15,0.4,AntiEntropy,7.023,100.0,806
420,100,0.15,0.4,AntiEntropy,6.517,100.0,743
42,150,0.05,0.1,AntiEntropy,8.53,100.0,1609
70,150,0.05,0.1,AntiEntropy,11.038,100.0,2219
420,150,0.05,0.1,AntiEntropy,8.027,100.0,1411
42,150,0.05,0.2,AntiEntropy,12.545,100.0,2599
70,150,0.05,0.2,AntiEntropy,7.025,100.0,1144
420,150,0.05,0.2,AntiEntropy,7.025,100.0,1126
42,150,0.05,0.3,AntiEntropy,8.027,100.0,1292
70,150,0.05,0.3,AntiEntropy,12.544,100.0,2674
420,150,0.05,0.3,AntiEntropy,15.052,100.0,3553
42,150,0.05,0.4,AntiEntropy,7.525,100.0,1230
70,150,0.05,0.4,AntiEntropy,8.529,100.0,1508
420,150,0.05,0.4,AntiEntropy,7.024,100.0,1199
42,150,0.1,0.1,AntiEntropy,7.526,100.0,1409
70,150,0.1,0.1,AntiEntropy,6.02,100.0,881
420,150,0.1,0.1,AntiEntropy,5.519,100.0,977
42,150,0.1,0.2,AntiEntropy,6.523,100.0,1059
70,150,0.1,0.2,AntiEntropy,7.526,100.0,1360
420,150,0.1,0.2,AntiEntropy,6.02,100.0,972
42,150,0.1,0.3,AntiEntropy,8.028,100.0,1590
70,150,0.1,0.3,AntiEntropy,7.526,100.0,1429
420,150,0.1,0.3,AntiEntropy,6.02,100.0,985
42,150,0.1,0.4,AntiEntropy,5.018,100.0,743
70,150,0.1,0.4,AntiEntropy,6.522,100.0,1138
420,150,0.1,0.4,AntiEntropy,5.519,100.0,816
42,150,0.15,0.1,AntiEntropy,6.021,100.0,952
70,150,0.15,0.1,AntiEntropy,7.526,100.0,1373
420,150,0.15,0.1,AntiEntropy,5.519,100.0,904
42,150,0.15,0.2,AntiEntropy,6.02,100.0,979
70,150,0.15,0.2,AntiEntropy,5.018,100.0,661
420,150,0.15,0.2,AntiEntropy,6.523,100.0,1218
42,150,0.15,0.3,AntiEntropy,5.519,100.0,854
70,150,0.15,0.3,AntiEntropy,6.523,100.0,1076
420,150,0.15,0.3,AntiEntropy,5.519,100.0,901
42,150,0.15,0.4,AntiEntropy,7.024,100.0,1293
70,150,0.15,0.4,AntiEntropy,6.522,100.0,1145
420,150,0.15,0.4,AntiEntropy,6.021,100.0,981
42,50,0.05,0.1,AntiEntropy,7.523,100.0,377
70,50,0.05,0.1,AntiEntropy,9.529,100.0,364
420,50,0.05,0.1,AntiEntropy,9.529,100.0,655
42,50,0.05,0.2,AntiEntropy,14.544,100.0,990
70,50,0.05,0.2,AntiEntropy,10.032,100.0,515
420,50,0.05,0.2,AntiEntropy,6.518,100.0,345
42,50,0.05,0.3,AntiEntropy,7.515,100.0,439
70,50,0.05,0.3,AntiEntropy,9.019,100.0,470
420,50,0.05,0.3,AntiEntropy,8.526,100.0,419
42,50,0.05,0.4,AntiEntropy,8.525,100.0,465
70,50,0.05,0.4,AntiEntropy,11.034,100.0,677
420,50,0.05,0.4,AntiEntropy,8.023,100.0,500
42,50,0.1,0.1,AntiEntropy,8.024,100.0,461
70,50,0.1,0.1,AntiEntropy,9.527,100.0,643
420,50,0.1,0.1,AntiEntropy,6.018,100.0,285
42,50,0.1,0.2,AntiEntropy,7.02,100.0,454
70,50,0.1,0.2,AntiEntropy,8.023,100.0,502
420,50,0.1,0.2,AntiEntropy,7.02,100.0,375
42,50,0.1,0.3,AntiEntropy,5.515,100.0,273
70,50,0.1,0.3,AntiEntropy,16.049,100.0,1208
420,50,0.1,0.3,AntiEntropy,9.527,100.0,633
42,50,0.1,0.4,AntiEntropy,9.026,100.0,587
70,50,0.1,0.4,AntiEntropy,8.022,100.0,512
420,50,0.1,0.4,AntiEntropy,7.521,100.0,509
42,50,0.15,0.1,AntiEntropy,8.524,100.0,485
70,50,0.15,0.1,AntiEntropy,7.02,100.0,385
420,50,0.15,0.1,AntiEntropy,6.018,100.0,392
42,50,0.15,0.2,AntiEntropy,5.515,100.0,285
70,50,0.15,0.2,AntiEntropy,5.014,100.0,248
420,50,0.15,0.2,AntiEntropy,6.017,100.0,365
42,50,0.15,0.3,AntiEntropy,4.512,100.0,188
70,50,0.15,0.3,AntiEntropy,5.015,100.0,257
420,50,0.15,0.3,AntiEntropy,5.016,100.0,261
42,50,0.15,0.4,AntiEntropy,5.011,100.0,241
70,50,0.15,0.4,AntiEntropy,5.513,100.0,288
420,50,0.15,0.4,AntiEntropy,7.016,100.0,497
42,100,0.05,0.1,AntiEntropy,8.025,100.0,965
70,100,0.05,0.1,AntiEntropy,14.04,100.0,2046
420,100,0.05,0.1,AntiEntropy,6.517,100.0,624
42,100,0.05,0.2,AntiEntropy,8.024,100.0,872
70,100,0.05,0.2,AntiEntropy,13.542,100.0,2071
420,100,0.05,0.2,AntiEntropy,8.528,100.0,1005
42,100,0.05,0.3,AntiEntropy,10.032,100.0,1285
70,100,0.05,0.3,AntiEntropy,7.022,100.0,737
420,100,0.05,0.3,AntiEntropy,7.524,100.0,925
42,100,0.05,0.4,AntiEntropy,6.521,100.0,708
70,100,0.05,0.4,AntiEntropy,8.526,100.0,880
420,100,0.05,0.4,AntiEntropy,6.019,100.0,583
42,100,0.1,0.1,AntiEntropy,7.022,100.0,812
70,100,0.1,0.1,AntiEntropy,6.521,100.0,705
420,100,0.1,0.1,AntiEntropy,6.52,100.0,677
42,100,0.1,0.2,AntiEntropy,7.523,100.0,1038
70,100,0.1,0.2,AntiEntropy,8.525,100.0,1137
420,100,0.1,0.2,AntiEntropy,8.025,100.0,938
42,100,0.1,0.3,AntiEntropy,6.52,100.0,766
70,100,0.1,0.3,AntiEntropy,8.026,100.0,1014
420,100,0.1,0.3,AntiEntropy,6.519,100.0,740
42,100,0.1,0.4,AntiEntropy,6.019,100.0,664
70,100,0.1,0.4,AntiEntropy,6.52,100.0,679
420,100,0.1,0.4,AntiEntropy,5.518,100.0,576
42,100,0.15,0.1,AntiEntropy,6.52,100.0,796
70,100,0.15,0.1,AntiEntropy,6.018,100.0,716
420,100,0.15,0.1,AntiEntropy,7.523,100.0,981
42,100,0.15,0.2,AntiEntropy,8.527,100.0,1203
70,100,0.15,0.2,AntiEntropy,5.518,100.0,620
420,100,0.15,0.2,AntiEntropy,4.515,100.0,439
42,100,0.15,0.3,AntiEntropy,6.019,100.0,626
70,100,0.15,0.3,AntiEntropy,6.018,100.0,673
420,100,0.15,0.3,AntiEntropy,7.522,100.0,933
42,100,0.15,0.4,AntiEntropy,5.016,100.0,567
70,100,0.15,0.4,AntiEntropy,5.518,100.0,532
420,100,0.15,0.4,AntiEntropy,5.518,100.0,610
42,150,0.05,0.1,AntiEntropy,6.52,100.0,994
70,150,0.05,0.1,AntiEntropy,7.527,100.0,1243
420,150,0.05,0.1,AntiEntropy,11.538,100.0,2532
42,150,0.05,0.2,AntiEntropy,8.53,100.0,1469
70,150,0.05,0.2,AntiEntropy,8.026,100.0,1407
420,150,0.05,0.2,AntiEntropy,7.025,100.0,1063
42,150,0.05,0.3,AntiEntropy,7.524,100.0,1186
70,150,0.05,0.3,AntiEntropy,6.522,100.0,1001
420,150,0.05,0.3,AntiEntropy,7.525,100.0,1331
42,150,0.05,0.4,AntiEntropy,7.024,100.0,1048
70,150,0.05,0.4,AntiEntropy,11.539,100.0,2405
420,150,0.05,0.4,AntiEntropy,6.02,100.0,891
42,150,0.1,0.1,AntiEntropy,6.02,100.0,962
70,150,0.1,0.1,AntiEntropy,7.024,100.0,1169
420,150,0.1,0.1,AntiEntropy,7.023,100.0,1371
42,150,0.1,0.2,AntiEntropy,6.521,100.0,1073
70,150,0.1,0.2,AntiEntropy,6.02,100.0,909
420,150,0.1,0.2,AntiEntropy,6.021,100.0,960
42,150,0.1,0.3,AntiEntropy,6.02,100.0,967
70,150,0.1,0.3,AntiEntropy,5.519,100.0,859
420,150,0.1,0.3,AntiEntropy,5.518,100.0,796
42,150,0.1,0.4,AntiEntropy,7.023,100.0,1282
70,150,0.1,0.4,AntiEntropy,5.516,100.0,881
420,150,0.1,0.4,AntiEntropy,7.525,100.0,1358
42,150,0.15,0.1,AntiEntropy,7.024,100.0,1257
70,150,0.15,0.1,AntiEntropy,6.021,100.0,929
420,150,0.15,0.1,AntiEntropy,5.017,100.0,831
42,150,0.15,0.2,AntiEntropy,7.525,100.0,1397
70,150,0.15,0.2,AntiEntropy,7.023,100.0,1243
420,150,0.15,0.2,AntiEntropy,6.521,100.0,1213
42,150,0.15,0.3,AntiEntropy,5.016,100.0,768
70,150,0.15,0.3,AntiEntropy,8.027,100.0,1553
420,150,0.15,0.3,AntiEntropy,5.518,100.0,929
42,150,0.15,0.4,AntiEntropy,5.017,100.0,708
70,150,0.15,0.4,AntiEntropy,5.519,100.0,782
420,150,0.15,0.4,AntiEntropy,6.02,100.0,1056
42,50,0.05,0.1,AntiEntropy,8.025,100.0,359
70,50,0.05,0.1,AntiEntropy,11.032,100.0,507
420,50,0.05,0.1,AntiEntropy,7.521,100.0,425
42,50,0.05,0.2,AntiEntropy,11.536,100.0,692
70,50,0.05,0.2,AntiEntropy,9.026,100.0,485
420,50,0.05,0.2,AntiEntropy,6.018,100.0,287
42,50,0.05,0.3,AntiEntropy,8.024,100.0,445
70,50,0.05,0.3,AntiEntropy,9.528,100.0,539
420,50,0.05,0.3,AntiEntropy,7.522,100.0,418
42,50,0.05,0.4,AntiEntropy,8.525,100.0,428
70,50,0.05,0.4,AntiEntropy,10.031,100.0,580
420,50,0.05,0.4,AntiEntropy,8.526,100.0,497
42,50,0.1,0.1,AntiEntropy,6.017,100.0,292
70,50,0.1,0.1,AntiEntropy,10.532,100.0,749
420,50,0.1,0.1,AntiEntropy,6.017,100.0,301
42,50,0.1,0.2,AntiEntropy,6.52,100.0,342
70,50,0.1,0.2,AntiEntropy,5.015,100.0,218
420,50,0.1,0.2,AntiEntropy,6.018,100.0,282
42,50,0.1,0.3,AntiEntropy,6.017,100.0,286
70,50,0.1,0.3,AntiEntropy,11.533,100.0,792
420,50,0.1,0.3,AntiEntropy,8.025,100.0,482
42,50,0.1,0.4,AntiEntropy,8.525,100.0,529
70,50,0.1,0.4,AntiEntropy,7.52,100.0,456
420,50,0.1,0.4,AntiEntropy,8.023,100.0,522
42,50,0.15,0.1,AntiEntropy,8.024,100.0,502
70,50,0.15,0.1,AntiEntropy,6.518,100.0,329
420,50,0.15,0.1,AntiEntropy,8.525,100.0,585
42,50,0.15,0.2,AntiEntropy,8.524,100.0,575
70,50,0.15,0.2,AntiEntropy,5.015,100.0,248
420,50,0.15,0.2,AntiEntropy,7.522,100.0,531
42,50,0.15,0.3,AntiEntropy,5.015,100.0,222
70,50,0.15,0.3,AntiEntropy,5.516,100.0,309
420,50,0.15,0.3,AntiEntropy,5.516,100.0,274
42,50,0.15,0.4,AntiEntropy,5.514,100.0,283
70,50,0.15,0.4,AntiEntropy,5.516,100.0,309
420,50,0.15,0.4,AntiEntropy,7.522,100.0,525
42,100,0.05,0.1,AntiEntropy,7.522,100.0,871
70,100,0.05,0.1,AntiEntropy,13.042,100.0,1885
420,100,0.05,0.1,AntiEntropy,10.533,100.0,1221
42,100,0.05,0.2,AntiEntropy,12.541,100.0,1831
70,100,0.05,0.2,AntiEntropy,7.021,100.0,819
420,100,0.05,0.2,AntiEntropy,6.02,100.0,489
42,100,0.05,0.3,AntiEntropy,10.029,100.0,1250
70,100,0.05,0.3,AntiEntropy,7.523,100.0,865
420,100,0.05,0.3,AntiEntropy,7.022,100.0,808
42,100,0.05,0.4,AntiEntropy,6.521,100.0,714
70,100,0.05,0.4,AntiEntropy,7.524,100.0,753
420,100,0.05,0.4,AntiEntropy,12.541,100.0,1722
42,100,0.1,0.1,AntiEntropy,6.018,100.0,598
70,100,0.1,0.1,AntiEntropy,8.025,100.0,1038
420,100,0.1,0.1,AntiEntropy,6.019,100.0,572
42,100,0.1,0.2,AntiEntropy,8.026,100.0,1119
70,100,0.1,0.2,AntiEntropy,6.019,100.0,596
420,100,0.1,0.2,AntiEntropy,7.524,100.0,879
42,100,0.1,0.3,AntiEntropy,5.517,100.0,593
70,100,0.1,0.3,AntiEntropy,6.017,100.0,607
420,100,0.1,0.3,AntiEntropy,6.019,100.0,612
42,100,0.1,0.4,AntiEntropy,9.029,100.0,1234
70,100,0.1,0.4,AntiEntropy,8.526,100.0,1118
420,100,0.1,0.4,AntiEntropy,6.019,100.0,694
42,100,0.15,0.1,AntiEntropy,6.019,100.0,684
70,100,0.15,0.1,AntiEntropy,5.517,100.0,593
420,100,0.15,0.1,AntiEntropy,5.517,100.0,572
42,100,0.15,0.2,AntiEntropy,5.016,100.0,530
70,100,0.15,0.2,AntiEntropy,4.515,100.0,436
420,100,0.15,0.2,AntiEntropy,6.019,100.0,732
42,100,0.15,0.3,AntiEntropy,6.018,100.0,609
70,100,0.15,0.3,AntiEntropy,4.513,100.0,432
420,100,0.15,0.3,AntiEntropy,7.021,100.0,804
42,100,0.15,0.4,AntiEntropy,5.015,100.0,524
70,100,0.15,0.4,AntiEntropy,6.521,100.0,714
420,100,0.15,0.4,AntiEntropy,5.017,100.0,492
42,150,0.05,0.1,AntiEntropy,14.046,100.0,3205
70,150,0.05,0.1,AntiEntropy,11.541,100.0,2444
420,150,0.05,0.1,AntiEntropy,6.522,100.0,1015
42,150,0.05,0.2,AntiEntropy,8.527,100.0,1453
70,150,0.05,0.2,AntiEntropy,7.525,100.0,1295
420,150,0.05,0.2,AntiEntropy,6.522,100.0,912
42,150,0.05,0.3,AntiEntropy,9.03,100.0,1670
70,150,0.05,0.3,AntiEntropy,7.023,100.0,1123
420,150,0.05,0.3,AntiEntropy,7.525,100.0,1317
42,150,0.05,0.4,AntiEntropy,8.529,100.0,1480
70,150,0.05,0.4,AntiEntropy,7.525,100.0,1149
420,150,0.05,0.4,AntiEntropy,12.038,100.0,2673
42,150,0.1,0.1,AntiEntropy,6.521,100.0,1141
70,150,0.1,0.1,AntiEntropy,5.518,100.0,759
420,150,0.1,0.1,AntiEntropy,7.023,100.0,1366
42,150,0.1,0.2,AntiEntropy,8.027,100.0,1496
70,150,0.1,0.2,AntiEntropy,6.522,100.0,1071
420,150,0.1,0.2,AntiEntropy,6.02,100.0,923
42,150,0.1,0.3,AntiEntropy,7.525,100.0,1448
70,150,0.1,0.3,AntiEntropy,11.036,100.0,2430
420,150,0.1,0.3,AntiEntropy,5.518,100.0,838
42,150,0.1,0.4,AntiEntropy,6.519,100.0,1189
70,150,0.1,0.4,AntiEntropy,7.023,100.0,1268
420,150,0.1,0.4,AntiEntropy,5.519,100.0,790
42,150,0.15,0.1,AntiEntropy,5.518,100.0,820
70,150,0.15,0.1,AntiEntropy,7.526,100.0,1379
420,150,0.15,0.1,AntiEntropy,6.522,100.0,1183
42,150,0.15,0.2,AntiEntropy,5.517,100.0,824
70,150,0.15,0.2,AntiEntropy,7.525,100.0,1356
420,150,0.15,0.2,AntiEntropy,5.519,100.0,900
42,150,0.15,0.3,AntiEntropy,6.02,100.0,1016
70,150,0.15,0.3,AntiEntropy,6.522,100.0,1084
420,150,0.15,0.3,AntiEntropy,5.017,100.0,762
42,150,0.15,0.4,AntiEntropy,5.519,100.0,815
70,150,0.15,0.4,AntiEntropy,7.524,100.0,1393
420,150,0.15,0.4,AntiEntropy,4.515,100.0,608
42,50,0.05,0.1,AntiEntropy,8.023,100.0,367
70,50,0.05,0.1,AntiEntropy,12.539,100.0,604
420,50,0.05,0.1,AntiEntropy,6.519,100.0,371
42,50,0.05,0.2,AntiEntropy,7.523,100.0,384
70,50,0.05,0.2,AntiEntropy,12.538,100.0,737
420,50,0.05,0.2,AntiEntropy,6.52,100.0,356
42,50,0.05,0.3,AntiEntropy,8.524,100.0,527
70,50,0.05,0.3,AntiEntropy,7.021,100.0,292
420,50,0.05,0.3,AntiEntropy,8.022,100.0,450
42,50,0.05,0.4,AntiEntropy,8.025,100.0,367
70,50,0.05,0.4,AntiEntropy,9.026,100.0,489
420,50,0.05,0.4,AntiEntropy,9.026,100.0,539
42,50,0.1,0.1,AntiEntropy,9.026,100.0,538
70,50,0.1,0.1,AntiEntropy,7.52,100.0,480
420,50,0.1,0.1,AntiEntropy,6.017,100.0,318
42,50,0.1,0.2,AntiEntropy,6.018,100.0,335
70,50,0.1,0.2,AntiEntropy,8.023,100.0,464
420,50,0.1,0.2,AntiEntropy,7.021,100.0,369
42,50,0.1,0.3,AntiEntropy,6.52,100.0,308
70,50,0.1,0.3,AntiEntropy,11.032,100.0,764
420,50,0.1,0.3,AntiEntropy,9.526,100.0,617
42,50,0.1,0.4,AntiEntropy,8.023,100.0,472
70,50,0.1,0.4,AntiEntropy,9.527,100.0,645
420,50,0.1,0.4,AntiEntropy,7.021,100.0,450
42,50,0.15,0.1,AntiEntropy,7.523,100.0,489
70,50,0.15,0.1,AntiEntropy,9.527,100.0,619
420,50,0.15,0.1,AntiEntropy,6.519,100.0,395
42,50,0.15,0.2,AntiEntropy,5.516,100.0,292
70,50,0.15,0.2,AntiEntropy,5.015,100.0,257
420,50,0.15,0.2,AntiEntropy,8.527,100.0,604
42,50,0.15,0.3,AntiEntropy,5.516,100.0,245
70,50,0.15,0.3,AntiEntropy,8.526,100.0,589
420,50,0.15,0.3,AntiEntropy,5.517,100.0,328
42,50,0.15,0.4,AntiEntropy,5.517,100.0,283
70,50,0.15,0.4,AntiEntropy,9.025,100.0,592
420,50,0.15,0.4,AntiEntropy,5.516,100.0,323
42,100,0.05,0.1,AntiEntropy,6.52,100.0,693
70,100,0.05,0.1,AntiEntropy,9.028,100.0,1104
420,100,0.05,0.1,AntiEntropy,8.024,100.0,740
42,100,0.05,0.2,AntiEntropy,10.533,100.0,1423
70,100,0.05,0.2,AntiEntropy,8.025,100.0,1041
420,100,0.05,0.2,AntiEntropy,8.528,100.0,919
42,100,0.05,0.3,AntiEntropy,8.025,100.0,810
70,100,0.05,0.3,AntiEntropy,13.041,100.0,1975
420,100,0.05,0.3,AntiEntropy,10.032,100.0,1354
42,100,0.05,0.4,AntiEntropy,6.52,100.0,761
70,100,0.05,0.4,AntiEntropy,7.022,100.0,670
420,100,0.05,0.4,AntiEntropy,8.526,100.0,983
42,100,0.1,0.1,AntiEntropy,5.518,100.0,530
70,100,0.1,0.1,AntiEntropy,7.024,100.0,836
420,100,0.1,0.1,AntiEntropy,7.522,100.0,875
42,100,0.1,0.2,AntiEntropy,7.022,100.0,929
70,100,0.1,0.2,AntiEntropy,6.019,100.0,657
420,100,0.1,0.2,AntiEntropy,6.52,100.0,728
42,100,0.1,0.3,AntiEntropy,8.024,100.0,1064
70,100,0.1,0.3,AntiEntropy,5.017,100.0,420
420,100,0.1,0.3,AntiEntropy,6.02,100.0,675
42,100,0.1,0.4,AntiEntropy,8.526,100.0,1118
70,100,0.1,0.4,AntiEntropy,8.026,100.0,1045
420,100,0.1,0.4,AntiEntropy,6.019,100.0,669
42,100,0.15,0.1,AntiEntropy,5.517,100.0,597
70,100,0.15,0.1,AntiEntropy,5.516,100.0,609
420,100,0.15,0.1,AntiEntropy,6.017,100.0,653
42,100,0.15,0.2,AntiEntropy,6.019,100.0,746
70,100,0.15,0.2,AntiEntropy,6.019,100.0,693
420,100,0.15,0.2,AntiEntropy,5.518,100.0,621
42,100,0.15,0.3,AntiEntropy,5.015,100.0,456
70,100,0.15,0.3,AntiEntropy,10.533,100.0,1520
420,100,0.15,0.3,AntiEntropy,6.521,100.0,725
42,100,0.15,0.4,AntiEntropy,6.02,100.0,708
70,100,0.15,0.4,AntiEntropy,6.019,100.0,611
420,100,0.15,0.4,AntiEntropy,4.514,100.0,431
42,150,0.05,0.1,AntiEntropy,6.522,100.0,1057
70,150,0.05,0.1,AntiEntropy,8.027,100.0,1354
420,150,0.05,0.1,AntiEntropy,7.023,100.0,1161
42,150,0.05,0.2,AntiEntropy,8.027,100.0,1272
70,150,0.05,0.2,AntiEntropy,7.522,100.0,1267
420,150,0.05,0.2,AntiEntropy,7.024,100.0,1110
42,150,0.05,0.3,AntiEntropy,8.029,100.0,1331
70,150,0.05,0.3,AntiEntropy,9.032,100.0,1702
420,150,0.05,0.3,AntiEntropy,7.022,100.0,1218
42,150,0.05,0.4,AntiEntropy,7.525,100.0,1263
70,150,0.05,0.4,AntiEntropy,7.023,100.0,1065
420,150,0.05,0.4,AntiEntropy,6.521,100.0,1032
42,150,0.1,0.1,AntiEntropy,5.519,100.0,832
70,150,0.1,0.1,AntiEntropy,6.522,100.0,1025
420,150,0.1,0.1,AntiEntropy,7.022,100.0,1355
42,150,0.1,0.2,AntiEntropy,6.021,100.0,932
70,150,0.1,0.2,AntiEntropy,6.019,100.0,919
420,150,0.1,0.2,AntiEntropy,7.525,100.0,1420
42,150,0.1,0.3,AntiEntropy,9.532,100.0,2030
70,150,0.1,0.3,AntiEntropy,8.527,100.0,1714
420,150,0.1,0.3,AntiEntropy,8.027,100.0,1589
42,150,0.1,0.4,AntiEntropy,6.522,100.0,1159
70,150,0.1,0.4,AntiEntropy,6.021,100.0,989
420,150,0.1,0.4,AntiEntropy,8.528,100.0,1607
42,150,0.15,0.1,AntiEntropy,6.522,100.0,1096
70,150,0.15,0.1,AntiEntropy,7.023,100.0,1218
420,150,0.15,0.1,AntiEntropy,6.02,100.0,1043
42,150,0.15,0.2,AntiEntropy,6.522,100.0,1094
70,150,0.15,0.2,AntiEntropy,6.019,100.0,946
420,150,0.15,0.2,AntiEntropy,7.023,100.0,1349
42,150,0.15,0.3,AntiEntropy,5.519,100.0,890
70,150,0.15,0.3,AntiEntropy,6.019,100.0,950
420,150,0.15,0.3,AntiEntropy,4.515,100.0,629
42,150,0.15,0.4,AntiEntropy,6.522,100.0,1127
70,150,0.15,0.4,AntiEntropy,5.518,100.0,859
420,150,0.15,0.4,AntiEntropy,5.519,100.0,887
42,50,0.05,0.1,AntiEntropy,5.516,100.0,236
70,50,0.05,0.1,AntiEntropy,14.541,100.0,861
420,50,0.05,0.1,AntiEntropy,7.522,100.0,465
42,50,0.05,0.2,AntiEntropy,15.043,100.0,958
70,50,0.05,0.2,AntiEntropy,8.025,100.0,382
420,50,0.05,0.2,AntiEntropy,6.52,100.0,357
42,50,0.05,0.3,AntiEntropy,9.026,100.0,474
70,50,0.05,0.3,AntiEntropy,7.021,100.0,265
420,50,0.05,0.3,AntiEntropy,8.525,100.0,485
42,50,0.05,0.4,AntiEntropy,12.036,100.0,734
70,50,0.05,0.4,AntiEntropy,7.522,100.0,367
420,50,0.05,0.4,AntiEntropy,13.038,100.0,967
42,50,0.1,0.1,AntiEntropy,10.03,100.0,655
70,50,0.1,0.1,AntiEntropy,5.015,100.0,259
420,50,0.1,0.1,AntiEntropy,6.019,100.0,296
42,50,0.1,0.2,AntiEntropy,6.018,100.0,327
70,50,0.1,0.2,AntiEntropy,7.02,100.0,412
420,50,0.1,0.2,AntiEntropy,9.027,100.0,574
42,50,0.1,0.3,AntiEntropy,5.516,100.0,284
70,50,0.1,0.3,AntiEntropy,10.029,100.0,643
420,50,0.1,0.3,AntiEntropy,6.52,100.0,365
42,50,0.1,0.4,AntiEntropy,7.021,100.0,372
70,50,0.1,0.4,AntiEntropy,8.023,100.0,525
420,50,0.1,0.4,AntiEntropy,7.021,100.0,470
42,50,0.15,0.1,AntiEntropy,8.525,100.0,532
70,50,0.15,0.1,AntiEntropy,5.015,100.0,259
420,50,0.15,0.1,AntiEntropy,6.017,100.0,347
42,50,0.15,0.2,AntiEntropy,5.516,100.0,278
70,50,0.15,0.2,AntiEntropy,6.018,100.0,346
420,50,0.15,0.2,AntiEntropy,6.018,100.0,372
42,50,0.15,0.3,AntiEntropy,4.513,100.0,198
70,50,0.15,0.3,AntiEntropy,6.017,100.0,276
420,50,0.15,0.3,AntiEntropy,9.027,100.0,637
42,50,0.15,0.4,AntiEntropy,5.516,100.0,271
70,50,0.15,0.4,AntiEntropy,6.018,100.0,332
420,50,0.15,0.4,AntiEntropy,6.017,100.0,360
42,100,0.05,0.1,AntiEntropy,8.528,100.0,1076
70,100,0.05,0.1,AntiEntropy,8.024,100.0,843
420,100,0.05,0.1,AntiEntropy,10.032,100.0,1169
42,100,0.05,0.2,AntiEntropy,9.028,100.0,1073
420,100,0.05,0.2,AntiEntropy,8.025,100.0,807
42,100,0.05,0.3,AntiEntropy,8.026,100.0,840
70,100,0.05,0.3,AntiEntropy,7.523,100.0,839
420,100,0.05,0.3,AntiEntropy,9.029,100.0,1170
42,100,0.05,0.4,AntiEntropy,8.025,100.0,1021
70,100,0.05,0.4,AntiEntropy,9.529,100.0,1024
420,100,0.05,0.4,AntiEntropy,7.022,100.0,688
42,100,0.1,0.1,AntiEntropy,6.52,100.0,680
70,100,0.1,0.1,AntiEntropy,7.021,100.0,805
420,100,0.1,0.1,AntiEntropy,6.52,100.0,661
42,100,0.1,0.2,AntiEntropy,8.525,100.0,1207
70,100,0.1,0.2,AntiEntropy,5.016,100.0,454
420,100,0.1,0.2,AntiEntropy,6.018,100.0,616
42,100,0.1,0.3,AntiEntropy,8.024,100.0,1095
70,100,0.1,0.3,AntiEntropy,9.028,100.0,1226
420,100,0.1,0.3,AntiEntropy,6.015,100.0,624
42,100,0.1,0.4,AntiEntropy,8.524,100.0,1143
70,100,0.1,0.4,AntiEntropy,5.517,100.0,553
420,100,0.1,0.4,AntiEntropy,5.016,100.0,527
42,100,0.15,0.1,AntiEntropy,5.016,100.0,511
70,100,0.15,0.1,AntiEntropy,5.517,100.0,618
420,100,0.15,0.1,AntiEntropy,6.019,100.0,626
42,100,0.15,0.2,AntiEntropy,5.517,100.0,624
70,100,0.15,0.2,AntiEntropy,5.517,100.0,655
420,100,0.15,0.2,AntiEntropy,6.019,100.0,705
42,100,0.15,0.3,AntiEntropy,5.015,100.0,452
70,100,0.15,0.3,AntiEntropy,4.513,100.0,412
420,100,0.15,0.3,AntiEntropy,7.523,100.0,922
42,100,0.15,0.4,AntiEntropy,6.018,100.0,696
70,100,0.15,0.4,AntiEntropy,6.019,100.0,615
420,100,0.15,0.4,AntiEntropy,5.015,100.0,545
42,150,0.05,0.1,AntiEntropy,8.527,100.0,1632
70,150,0.05,0.1,AntiEntropy,10.533,100.0,2061
420,150,0.05,0.1,AntiEntropy,6.02,100.0,910
42,150,0.05,0.2,AntiEntropy,9.031,100.0,1562
70,150,0.05,0.2,AntiEntropy,11.035,100.0,2351
420,150,0.05,0.2,AntiEntropy,10.034,100.0,1952
42,150,0.05,0.3,AntiEntropy,7.023,100.0,1045
70,150,0.05,0.3,AntiEntropy,8.026,100.0,1445
420,150,0.05,0.3,AntiEntropy,7.024,100.0,1200
42,150,0.05,0.4,AntiEntropy,8.529,100.0,1523
